step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
294,0,0.4517,0.1195,1.647,0,-,5.88e-05,9.26,0.1032
295,0,0.3844,0.1177,1.561,0,-,5.9e-05,9.27,0.0999
296,0,0.4092,0.1177,1.5864,0,-,5.92e-05,9.26,0.0967
297,0,0.337,0.1154,1.4915,0,-,5.94e-05,9.26,0.0966
298,0,0.3795,0.1179,1.5584,0,-,5.96e-05,9.26,0.0978
299,0,0.4075,0.1188,1.5958,0,-,5.9800000000000003e-05,9.27,0.1032
300,0,0.41,0.1094,1.5035,0,-,6e-05,9.27,0.1023
301,0,0.4371,0.1146,1.5828,0,-,6.02e-05,9.26,0.1001
302,0,0.3896,0.1159,1.5483,0,-,6.04e-05,9.26,0.1028
303,0,0.4116,0.1219,1.631,0,-,6.06e-05,9.27,0.0995
304,0,0.4268,0.1151,1.5774,0,-,6.08e-05,9.26,0.102
305,0,0.4146,0.1145,1.5597,0,-,6.1e-05,9.27,0.1053
306,0,0.3498,0.121,1.56,0,-,6.12e-05,9.26,0.1003
307,0,0.4274,0.1158,1.5858,0,-,6.14e-05,9.27,0.1033
308,0,0.4216,0.1147,1.5685,0,-,6.16e-05,9.27,0.1045
309,0,0.4105,0.1122,1.5329,0,-,6.18e-05,9.27,0.1027
310,0,0.3468,0.1141,1.4876,0,-,6.2e-05,9.26,0.1001
311,0,0.3647,0.1129,1.4941,0,-,6.220000000000001e-05,9.26,0.1021
312,0,0.4033,0.1174,1.5774,0,-,6.24e-05,9.27,0.0983
313,0,0.3869,0.1165,1.5516,0,-,6.26e-05,9.27,0.0979
314,0,0.4108,0.1157,1.5675,0,-,6.280000000000001e-05,9.27,0.1
315,0,0.3855,0.1041,1.4263,0,-,6.3e-05,9.26,0.0978
316,0,0.3881,0.1083,1.4707,0,-,6.32e-05,9.28,0.0987
317,0,0.3973,0.1044,1.4414,0,-,6.340000000000001e-05,9.27,0.0993
318,0,0.401,0.1034,1.4345,0,-,6.36e-05,9.27,0.098
319,0,0.4017,0.1052,1.4535,0,-,6.38e-05,9.27,0.0979
320,0,0.4183,0.1053,1.4716,0,-,6.400000000000001e-05,9.27,0.0995
321,0,0.3575,0.107,1.4272,0,-,6.42e-05,9.27,0.0982
322,0,0.3772,0.1091,1.4685,0,-,6.440000000000001e-05,9.27,0.098
323,0,0.3952,0.1097,1.4919,0,-,6.460000000000001e-05,9.27,0.0979
324,0,0.4122,0.1048,1.4599,0,-,6.48e-05,9.27,0.098
325,0,0.3685,0.0998,1.3662,0,-,6.500000000000001e-05,9.27,0.0977
326,0,0.3834,0.1035,1.4184,0,-,6.52e-05,9.26,0.1013
327,0,0.3833,0.1005,1.3881,0,-,6.54e-05,9.27,0.0977
328,0,0.389,0.1065,1.4544,0,-,6.560000000000001e-05,9.26,0.1007
329,0,0.3938,0.102,1.4139,0,-,6.58e-05,9.27,0.0991
330,0,0.4002,0.1038,1.4384,0,-,6.6e-05,9.27,0.0978
331,0,0.3721,0.1019,1.3913,0,-,6.620000000000001e-05,9.26,0.0978
332,0,0.3635,0.1113,1.4765,0,-,6.64e-05,9.26,0.1011
333,0,0.3393,0.1076,1.4156,0,-,6.66e-05,9.26,0.0976
334,0,0.4293,0.0969,1.3983,0,-,6.680000000000001e-05,9.26,0.098
335,0,0.3611,0.1029,1.3905,0,-,6.7e-05,9.26,0.098
336,0,0.3666,0.1096,1.4624,0,-,6.720000000000001e-05,9.27,0.0996
337,0,0.3862,0.1052,1.4378,0,-,6.740000000000001e-05,9.26,0.0973
