step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
326,0,0.5556,0.1072,1.6274,0,-,6.52e-05,9.27,0.1022
327,0,0.574,0.1034,1.6078,0,-,6.54e-05,9.27,0.0994
328,0,0.5218,0.1077,1.5986,0,-,6.560000000000001e-05,9.26,0.1008
329,0,0.4709,0.1082,1.5525,0,-,6.58e-05,9.26,0.0996
330,0,0.6066,0.1012,1.6181,0,-,6.6e-05,9.27,0.1003
331,0,0.5331,0.1062,1.5951,0,-,6.620000000000001e-05,9.27,0.1001
332,0,0.5346,0.1096,1.6308,0,-,6.64e-05,9.27,0.1001
333,0,0.5014,0.1057,1.5581,0,-,6.66e-05,9.27,0.1064
334,0,0.5135,0.1089,1.6023,0,-,6.680000000000001e-05,9.26,0.1027
335,0,0.5518,0.0997,1.5485,0,-,6.7e-05,9.27,0.1025
336,0,0.4805,0.1033,1.5134,0,-,6.720000000000001e-05,9.27,0.0997
337,0,0.5484,0.1076,1.6244,0,-,6.740000000000001e-05,9.26,0.0997
338,0,0.5521,0.1025,1.5774,0,-,6.76e-05,9.27,0.1001
